model_name,steps,time_elapsed,final_score,number_of_crashes,varying_wind, wind_strength
LLC_FFF_C0FF_9,49999,30.00343,3110.813,7,False,40
LLC_FFF_C0FF_9,149955,30.00242,2980.046,5,False,40
LLC_FFF_C0FF_9,249987,30.00061,3369.427,6,False,40
LLC_FFF_C0FF_9,349955,30.00628,3475.528,2,False,40
LLC_FFF_C0FF_9,449947,30.00743,3581.724,0,False,40
LLC_FFF_C0FF_9,549998,30.00078,3584.169,0,False,40
LLC_FFF_C0FF_9,649996,30.0054,3582.739,0,False,40
LLC_FFF_C0FF_9,749964,30.00308,3305.211,0,False,40
LLC_FFF_C0FF_9,849996,30.00901,3534.916,0,False,40
LLC_FFF_C0FF_9,949964,30.00041,3552.5,0,False,40
LLC_FFF_C0FF_9,1000076,30.00897,3569.825,0,False,40
