model_name,steps,time_elapsed,final_score,number_of_crashes,varying_wind, wind_strength
LLC_FFF_C0FF_6,49942,30.00719,2839.783,12,False,40
LLC_FFF_C0FF_6,149968,30.00381,3417.49,5,False,40
LLC_FFF_C0FF_6,249966,30.01735,2293.926,7,False,40
LLC_FFF_C0FF_6,349999,30.001,2721.125,3,False,40
LLC_FFF_C0FF_6,449987,30.00608,2405.061,4,False,40
LLC_FFF_C0FF_6,549950,30.00426,3483.146,1,False,40
LLC_FFF_C0FF_6,649983,30.00251,3576.635,0,False,40
LLC_FFF_C0FF_6,749939,30.0025,3594.76,0,False,40
LLC_FFF_C0FF_6,849971,30.01171,3610.205,0,False,40
LLC_FFF_C0FF_6,949946,30.01023,3609.136,0,False,40
LLC_FFF_C0FF_6,1000008,30.00177,3611.777,0,False,40
