model_name,steps,time_elapsed,final_score,number_of_crashes,varying_wind, wind_strength
LLC_FFF_C0FF_1,49950,30.00475,3398.464,7,False,40
LLC_FFF_C0FF_1,149967,30.00301,4265.031,3,False,40
LLC_FFF_C0FF_1,249998,30.00072,3971.094,2,False,40
LLC_FFF_C0FF_1,349956,30.00639,4710.908,0,False,40
LLC_FFF_C0FF_1,449946,30.00323,4891.219,0,False,40
LLC_FFF_C0FF_1,549982,30.01328,5488.379,1,False,40
LLC_FFF_C0FF_1,649997,30.00537,6647.34,0,False,40
LLC_FFF_C0FF_1,749954,30.01223,7795.652,0,False,40
LLC_FFF_C0FF_1,849983,30.00401,7656.71,0,False,40
LLC_FFF_C0FF_1,949959,30.00515,8219.394,0,False,40
LLC_FFF_C0FF_1,1000016,30.00793,8569.497,0,False,40
