model_name,steps,time_elapsed,final_score,number_of_crashes,varying_wind, wind_strength
LLC_FFF_C0FF_4,49936,30.00819,3428.351,5,False,40
LLC_FFF_C0FF_4,149938,30.00638,2919.271,8,False,40
LLC_FFF_C0FF_4,249970,30.00817,3258.137,0,False,40
LLC_FFF_C0FF_4,349956,30.0036,3030.052,2,False,40
LLC_FFF_C0FF_4,449976,30.01772,3830.638,3,False,40
LLC_FFF_C0FF_4,549967,30.00958,3221.873,0,False,40
LLC_FFF_C0FF_4,649993,30.00395,3229.751,0,False,40
LLC_FFF_C0FF_4,749954,30.0035,3354.092,0,False,40
LLC_FFF_C0FF_4,849986,30.00814,3511.588,0,False,40
LLC_FFF_C0FF_4,949954,30.0093,3535.94,0,False,40
LLC_FFF_C0FF_4,1000002,30.00384,3589.869,0,False,40
