model_name,steps,time_elapsed,final_score,number_of_crashes,varying_wind, wind_strength
LLC_FFF_C0FF_8,49938,30.00441,1808.29,7,False,40
LLC_FFF_C0FF_8,149999,30.00137,1731.206,1,False,40
LLC_FFF_C0FF_8,249988,30.00544,2439.892,0,False,40
LLC_FFF_C0FF_8,349993,30.0026,2776.452,0,False,40
LLC_FFF_C0FF_8,449990,30.00192,2537.449,0,False,40
LLC_FFF_C0FF_8,549989,30.00409,2649.249,0,False,40
LLC_FFF_C0FF_8,649995,30.0003,2861.327,0,False,40
LLC_FFF_C0FF_8,749958,30.00201,3226.604,0,False,40
LLC_FFF_C0FF_8,849956,30.00449,3397.462,0,False,40
LLC_FFF_C0FF_8,949991,30.00288,4084.427,3,False,40
LLC_FFF_C0FF_8,1000051,30.00321,5166.087,2,False,40
