model_name,steps,time_elapsed,final_score,number_of_crashes,varying_wind, wind_strength
LLC_FFF_C0FF_7,49981,30.01048,3377.991,9,False,40
LLC_FFF_C0FF_7,149949,30.01201,3502,0,False,40
LLC_FFF_C0FF_7,249981,30.00414,3628.87,0,False,40
LLC_FFF_C0FF_7,349999,30.00424,3314.758,3,False,40
LLC_FFF_C0FF_7,449942,30.00787,3451.314,4,False,40
LLC_FFF_C0FF_7,549974,30.0081,3359.938,3,False,40
LLC_FFF_C0FF_7,649942,30.00213,3445.484,4,False,40
LLC_FFF_C0FF_7,749974,30.00156,3399.572,8,False,40
LLC_FFF_C0FF_7,849942,30.00502,3498.385,6,False,40
LLC_FFF_C0FF_7,949974,30.0014,3425.734,6,False,40
LLC_FFF_C0FF_7,1000022,30.01145,3550.739,3,False,40
