model_name,steps,time_elapsed,final_score,number_of_crashes,varying_wind, wind_strength
LCL_FFF_C0FF_1,49989,30.00825,3462.688,0,False,40
LCL_FFF_C0FF_1,149959,30.00216,3660.577,0,False,40
LCL_FFF_C0FF_1,249965,30.00852,3530.636,0,False,40
LCL_FFF_C0FF_1,49989,30.00587,3580.567,0,False,40
LCL_FFF_C0FF_1,149959,30.00172,3662.591,0,False,40
LCL_FFF_C0FF_1,249965,30.00553,3531.245,0,False,40
LCL_FFF_C0FF_1,349939,30.00041,3537.714,1,False,40
LCL_FFF_C0FF_1,449980,30.01167,3551.785,0,False,40
LCL_FFF_C0FF_1,549948,30.01142,3578.542,0,False,40
LCL_FFF_C0FF_1,649980,30.00178,3572.282,0,False,40
LCL_FFF_C0FF_1,749948,30.00733,3582.425,0,False,40
LCL_FFF_C0FF_1,849980,30.00038,3576.705,0,False,40
LCL_FFF_C0FF_1,949948,30.01378,3579.162,0,False,40
LCL_FFF_C0FF_1,1000060,30.00762,3578.352,0,False,40
