model_name,steps,time_elapsed,final_score,number_of_crashes,varying_wind, wind_strength
LLC_FFF_C0FF_3,49999,30.00789,2894.61,6,False,40
LLC_FFF_C0FF_3,149943,30.00315,3308.227,2,False,40
LLC_FFF_C0FF_3,249954,30.00567,3354.285,1,False,40
LLC_FFF_C0FF_3,349970,30.0092,3713.872,6,False,40
LLC_FFF_C0FF_3,449994,30.00427,2881.542,13,False,40
LLC_FFF_C0FF_3,549961,30.01394,3334.428,8,False,40
LLC_FFF_C0FF_3,649964,30.00304,3445.083,4,False,40
LLC_FFF_C0FF_3,749975,30.00104,3567.063,5,False,40
LLC_FFF_C0FF_3,849993,30.00443,3075.591,2,False,40
LLC_FFF_C0FF_3,949981,30.0031,3395.086,2,False,40
LLC_FFF_C0FF_3,1000092,30.00993,3449.585,4,False,40
